226,viebufgi,335,Instituto Mexicano del Petróleo
229,Francisco Angel-Bello,20384,jzylvqes
243,Eyjolfur Ingi Asgeirsson,14736,jvvnfwed
244,rbcrzprb,14736,Reykjavik University
246,aftltvpt,20381,Universidad National Autonoma de Mexico
250,Ana Maria Heuminski de Avila,17481,jxllyynw
251,dztklwwg,16979,Universidad de la Frontera
253,Braulio Coelho Avila,-151,Pontificia Universidade Católica do Paraná
254,aavtviak,14352,Pontificia Universidade Católica do Rio de Janeiro
256,Carmen Sanchez Avila,-272,Universidad Politécnica de Madrid
264,Gonzalo M. Ramirez Avila,9979,nsgpqkxv
266,hhxvehiv,167,Centro de Pesquisa e Desenvolvimento em Telecomunicações
272,Lourdes Garcia Avila,-197,Universidad Politécnica de Madrid
274,qwxtrfim,17395,Universidad de Extremadura
275,jfwdiycv,8168,Faculdade de Ensino Superior Santa Bárbara
277,Paulo Muniz de Avila,16985,xmcqvvpz
279,Rafael Bohrer Avila,17840,ulczlyig
281,Sonia da Silva Avila,16977,rtaknoxx
283,kdwrfyju,7275,École Centrale de Lyon
285,Ricardo Avila-Arguelles,20388,okotxlja
287,Alejandro Avila-Garcia,313,vefvfzkf
298,Lukman Adewale Akanbi,13684,kkomnecr
300,sahlhmzv,18249,Universitat Politècnica de Catalunya
302,Daniel Aberg,12708,zvqspihd
304,Helena Aberg,9277,jylacvgl
305,Jan Aberg,11778,xvnpttzv
306,Johan Aberg,3268,ydhrudce
307,Karolina Aberg,-62,University of Pittsburgh
308,Malin Bjornsdotter,9277,numkiqwq
309,Markku Aberg,1586,crpawwex
314,Carl Aborg,2943,cheqgdmd
316,Kerstin Adahl,5522,xdriyjyf
318,Par J. Agerfalk,2943,ptfqoryc
319,Thomas Agotnes,2450,ptsstmzr
323,Magnus Rattfeldt,-19,Swedish Institute of Computer Science
324,Martin Agren,12197,svixfiru
325,Ola Agren,2943,grrgfyxi
327,Per-Olof Agren,17279,rfzdsqdr
328,pifrcedn,2943,Uppsala University
330,Julia Ahlen,2943,mgmeeipd
332,Anders Ahlander,9666,zqozmllk
333,Krister Ahlander,-326,Uppsala University
334,lkgmwljl,1599,University of Helsinki
335,Hans Ahlfeldt,2969,kbfrrbmc
336,pjvswfoj,9722,University of Skovde
337,crrkcboz,17279,Umea University
338,czryfgpo,3453,Lulea University of Technology
339,Asa Ahman,2943,eaxsjevv
340,Fredrik Ahman,-318,Swedish Institute of Computer Science
348,Orjan Akerborg,-220,Stockholm University
349,Mikael Akerholm,20651,zjekfcbr
350,Arto Akerlund,1599,mybbjqvn
351,uivpxtdf,2943,Uppsala University
352,Oskar Akerlund,20345,iesggvkt
353,hsmdcfoh,2969,Linköping University
356,Panu M. Akerman,-199,Nokia Research Center
357,Torbjorn Akerstedt,-67,Stockholm University
361,Bernt M. Akesson,1557,ewhtdjvj
363,Henrik Akesson,-80,Blekinge Institute of Technology
365,dblutaew,12203,Lund University
366,xjvjdowx,2935,Swedish Institute of Computer Science
368,Knut Akesson,6059,qqnuogdu
370,qdkzmrfp,9666,Halmstad University
371,Anders Alund,9277,ucpxtcbb
376,Rafael Aman,-387,Lappeenranta University of Technology
379,Johan Aqvist,-205,Uppsala University
380,cuouyqkl,2943,Uppsala University
382,znfwngml,3565,Karolinska Institute
383,Andre Arnes,9686,mmrjunvg
384,Eirik Arsand,18104,vahppfiz
385,thwbodaz,12203,Lund University
386,Hege-Rene Hansen Asand,2460,awydfmnh
388,Mikael Asberg,-163,Malardalen University
392,Jan Aslund,2969,geksgkzw
395,Anders Astrom,-114,Linköping University
396,cqczzyxz,2935,Swedish Institute of Computer Science
397,Freddie Astrom,2969,ngewbyfn
398,Fredrik Astrom,-5,University of Tsukuba
399,bvcivsdl,4104,Aalto University
400,Jan Astrom,12197,oxmyxbri
402,Kalle Astrom,12203,npgnckty
403,dassxfui,12197,Lund University Lund Institute of Technology
408,azilklny,12197,Lund University Lund Institute of Technology
409,Tobias Astrom,2969,icgojgwu
411,Bjorn Astrand,9666,triwuutj
413,Magnus Astrand,6059,bykorkon
414,Matti Astrand,1599,lnfmjveg
416,Per-Olof Astrand,1557,qbmmvnea
417,cszzpwnb,11279,Jyväskylä University
419,Tarmo Aijo,16509,bwrhgoeq
424,ycrgjgip,6059,Chalmers University of Technology
425,Jussi Angesleva,-58,Ireland Media Lab Europe
429,oovxfkxu,11279,Jyväskylä University
430,bjlhakpp,9746,Jonkoping University
431,Sami Ayramo,11279,djxfubpy
434,engdbavw,17233,University of Michigan
438,zsetxtbr,18675,Universität Zürich
446,Baran Curuklu,12459,mkhaxlkp
448,Nail Cadalli,687,ejefsjrn
449,Isik Cadirci,9370,yrxxacgy
451,Dilek Cadirli,-183,Nigde University
452,Volkan Cagdas,-35,Yildiz Technical University
453,Gultekin Cagil,-338,Sakarya University
454,uuxoxgma,12560,Middle East Technical University
455,ehjkwgpg,4849,Atilim University
456,Tahir Cagin,657,wvtcdivf
458,M. Fatih Caglar,4004,elthzeev
460,fwzicorr,1551,Koc University
461,Murat Caglar,-359,Ataturk University
462,anplcjnf,5403,Bogazici University
464,M. Ufuk Caglayan,5403,khytoxlm
466,Ufuk Gul Caglayan,5403,nkgmntoy
469,Naim Cagman,9197,ymryjkyv
471,Huseyin Cakalli,10870,yhjcgrgx
472,Celal Cakan,-105,Inonu University Malatya
473,Metin Cakanyildirim,18543,gajqlset
476,Emre Cakar,-223,University of Hannover
480,Tarik Cakar,14815,pxccbrgi
486,Ahmet Cakir,6938,gwwnxlwl
488,Bekir Cakir,5297,ddpqzfpj
489,Fatih Cakir,3592,nnrdvnpb
491,Huseyin Cakir,11047,ookwuqxp
493,hrzoppvd,12560,Middle East Technical University
494,Musa Cakir,19559,bystlldw
495,Mustafa Cakir,-279,Kocaeli University
497,Ozan Cakir,4610,vpfduxnj
498,Sen Cakir,6938,cyqdktvk
499,Serdar Cakir,-166,Eskisehir Osmangazi University
504,Ibrahim Cakirlar,7367,kotdjuvz
505,Unal Cakiroglu,3592,rjqrjpvj
506,Murat Cakiroglu,-178,Sakarya University
512,xpmrxguj,9023,Gazi University
513,Duygu Cakmak,14778,uypumsbz
514,Ergin Cakmak,4578,rfiwcoox
515,gvzercsm,16469,Delft University of Technology
517,sswcjigq,2039,Karlsruher Institute of Technology
518,Maya Cakmak,9014,mgahvlfd
520,Tolga Cakmak,9370,hojxteqp
521,Ulas Cakmak,9014,jnpgjluh
522,Mehmet Cakmakci,-387,Yildiz Technical University
524,Ferhat Cakrak,737,hjdpeime
527,Ali Calhan,11668,eotyyxww
528,Cagdas Calik,12560,bjaglqxu
531,Sinan Calik,8687,wglqoqal
532,wojinfqt,5403,Bogazici University
533,Handan Calikli,-314,Bogazici University
536,Duygu Calisir,10870,qypdakbv
537,nhluxgvs,18641,Utah Valley University
538,yynbvnxk,9670,Turkish Air Force Academy
540,Mehmet Caliskan,-123,Sakarya University
542,Berk Calli,-285,Delft University of Technology
544,Hasan Cam,4076,kjfjqtjw
545,Ugur Cam,6938,urvthhhj
546,M. Kanat Camlibel,14747,iolstmih
548,Orhan Camoglu,661,pwgyvyle
549,Seyit Ahmet Camtepe,21014,ztcwkozt
550,A. Yilmaz Camurcu,12351,uqgayibq
552,Ibrahim Canak,-7,Agean University
553,Hanifi Canakci,9008,kkbyupaw
554,Ethem Canakoglu,-77,Koc University
556,mkcrsfzt,14815,Sakarya University
560,Abdulkerim Capar,10943,naczaatc
563,kyurpsrx,657,Texas A&M University
564,Tolga K. Capin,5297,tonbrbyn
566,Abdurrahman Carkacioglu,12560,nknjsxvm
567,Kenan Carki,-10,Carnegie Mellon University
570,lgiuvdvw,3029,Marmara Research Center
571,kgoksakt,6938,Dokuz Eylul University
572,obxcjiut,16460,Technical University of Braunschweig
573,Zehra Cataltepe,10943,jnetifvo
574,dfqfrpho,13832,Ohio State University
575,Bulent Catay,14778,rneqfcbm
576,Burak Catli,-255,Rensselaer Polytechnic Institute
580,eewkvufa,5403,Bogazici University
583,fpbefcst,14286,Pennsylvania State University
584,Ozge Cavus,5297,fswndcyt
587,Metin Cavus,19481,oyelmrcq
589,Mehmet Ali Cavuslu,9370,dwmmbtgi
590,Abdullah Cavusoglu,-372,Karabük University
595,Ulas Caydas,8687,ketduygw
598,Yalcin Cebi,6938,cvbmcqlr
601,tfkduwnd,11668,Kocaeli University
604,Yalcin Cekic,5000,etxiyqub
606,Erdinc Cekli,10870,kravaqzu
607,dcgecvvc,1551,Koc University
608,Arben Cela,-345,Groupe Esiee Paris École Supérieure d'Ingénieurs
609,Eranda Cela,-207,Graz University of Technology
614,itisxuqx,19465,Yeditepe University
616,Anil Celebi,-161,Kocaeli University
619,Dilay Celebi,-14,Istanbul Technical University
622,Erkan Celebi,-157,Sakarya University
623,Gurbuz Celebi,7367,zkjpktvf
625,rerunwsi,10943,Istanbul Technical University
626,Mehmet Ertugrul Celebi,10943,eevfegwl
627,Numan Celebi,10870,brtnapib
629,szlyugbt,16955,University of Florida
640,Adem Celik,-136,Dokuz Eylul University
641,Ahmet Celik,6988,pduntaqj
643,Buluc Celik,14778,hrcpkkaj
647,Cenk Celik,-395,Kocaeli University
649,hzprmnwd,20403,Eastern Mediterranean University
650,Ercan Celik,4835,rccihoou
651,Gokhan Celik,5297,nnptggrb
652,Guner D. Celik,568,pongoghh
655,Haldun Celik,6938,zosjeqfj
657,Ibrahim Celik,13920,ntfzwlwu
658,Koray Celik,10102,toscsces
659,Levent Celik,15085,qlhlcivl
660,mdyqylxs,5105,Celal Bayar University
662,Sabri Celik,-298,Columbia University
666,Turgay Celik,1385,xzohgjyn
669,Veli Celik,11596,lhzlqomx
672,qzxgnioq,18528,University of Texas Arlington
673,Hande Celikkanat,12560,uflumups
674,Y. Firat Celikler,7300,xkxkkqiq
677,Oya Celiktutan,5403,karwqztj
678,Asli Celikyilmaz,20355,rsxdtrbn
680,Emrah Cem,-46,Koc University
682,hcffwqgw,15085,Selcuk University
684,nhfmtbnj,3592,Karadeniz Technical University
687,Erdogan Cesmeli,13832,cimzkgbq
690,Omer Cetin,10870,fqbusvpl
691,Ovunc Cetin,-144,Agean University
692,Ozdemir Cetin,14815,tonqeppr
693,qxeqjqho,566,University of California Berkeley
694,A. Enis Cetin,-179,Bilkent University
695,texrgdqg,5297,Bilkent University
698,Bilge Kartal Cetin,-163,Aalborg University
699,Ediz Cetin,-360,University of New South Wales
702,Eyup Cetin,10870,jkiktdve
703,Gorkem Cetin,-97,Gebze Institute of Technology
706,Levent Cetin,4434,lnraielx
707,Mujdat Cetin,14778,wviuewmy
709,Meral Cetin,9370,pjenjrhs
710,Murat Cetin,7616,pwhjirtb
713,Nihan Cetin Demirel,-2,Yildiz Technical University
717,qasvbxph,12560,Middle East Technical University
718,Rengul Cetin-Atalay,-46,Bilkent University
720,Gokcen Cetinel,14815,tgpdphip
722,yajxicpp,12560,Middle East Technical University
723,deoojarx,14253,Princeton University
727,Egemen K. Cetinkaya,-218,University of Kansas
728,huiuwirm,11668,Kocaeli University
729,Nurettin Cetinkaya,-266,Selcuk University
730,Sevil Cetinkaya,-168,Mustafa Kemal University
731,Sila Cetinkaya,-260,Texas A&M University
732,Ozlem Cetinoglu,14778,pvqcbeue
735,Ugur Cetintemel,5465,olgzebbx
736,lugfemtc,9023,Gazi University
738,demaiqpa,17161,Uludag University
739,A. Alper Cevik,13717,ltkckztm
740,A. Sinan Cevik,15085,rpfqeqyx
741,znualitf,9008,University of Gaziantep
746,zobzpezj,9197,Gaziosmanpasa University
747,Sezi Cevik Onar,10943,ylmkqzfa
748,anwxnduj,3592,Karadeniz Technical University
749,Vildan Cevik,9197,lgffmfmv
750,tepjfmru,17258,Université de Montreal
752,Adem Cicek,17481,dxajtxej
759,Nihan Kesim Cicekli,12560,ruovbnls
761,Gizem Cifci,3501,mteansim
763,Cebrail Ciflikli,7608,qzxujnro
764,gpiwyrgs,18638,University of Tilburg
766,Ozan Nazim Ciftci,9008,jybbeiuu
773,uujmpiby,2942,Utrecht University
774,tbkkurco,12560,Middle East Technical University
777,Eren Basar Cil,-130,University of Oregon
782,Ugur Cilingiroglu,-249,Yeditepe University
783,Tolga Ciloglu,-179,Middle East Technical University
784,Ali Ciltik,-114,Bogazici University
787,Hasan Cimen,-76,Afyon Kocatepe University
789,gjspppcr,15196,University of Sheffield
790,Unver Cinar,-42,Sabanci University
792,hnidjglr,8687,Firat University
793,Cengiz Cinar,15085,kzrmhtcf
794,Didem Cinar,10943,nsqqawvm
797,ormkullm,5403,Bogazici University
798,agofzeop,15085,Selcuk University
799,M. Oya Cinar,5075,ygqparph
801,Murat Cinar,6927,kiceylyc
805,Volkan Cinar,17161,xhulvhgk
806,xmastzow,5297,Bilkent University
808,Hakan A. Cirpan,10943,vkyhhzfe
811,iscvitbr,20354,IBM
812,Pinar Civicioglu,-388,Erciyes University
813,ykmhlkeh,14697,Rensselaer Polytechnic Institute
814,Buket Cizili,20403,pnphuhka
818,Orhan Coban,7608,msymhdbt
819,Ozgur Cobanoglu,-198,European Organization for Nuclear Research CERN
821,Onur Cobanoglu,2303,vddxgxnd
826,Dogan Coker,-185,Akdeniz University
827,Ahmet Naci Coklar,15085,wqcbrtho
829,Omer Halil Colak,-342,Eskisehir Osmangazi University
830,jniimqvm,8687,Firat University
833,Zafer Colakoglu,7367,czexudon
834,Cuneyt Colpan,7608,ryswipgd
835,Emre Comak,-338,Selcuk University
837,Husamettin Coskun,10595,bpaohuuj
838,Aysegul Cuhadar,-49,Carleton University
839,egrxbijd,16356,Trakya University
840,Tolga Cukur,566,japoxxqu
843,Mehmet Cunkas,-341,Selcuk University
848,Zoltan Egel,3753,cnvarxsz
851,Tamas Elteto,-73,Ericsson
852,xhlpnigp,20593,Technicolor Technology Paris Laboratory
856,qegeiwyv,9313,Université Antilles Guyane
857,Martine Epoque,18329,eazwxzjm
858,ioyrrzyg,11903,Kalamazoo College
859,cvvakezj,18521,University of Szeged
861,Jean Ethier,18432,nlmbpbym
862,swldkprn,1799,Conservatoire National des Arts et Métiers
864,Claude Evequoz,-269,École Polytechnique de Montreal
865,Pierre Evenou,18024,fkixiodg
866,Guillaume Evin,-341,Institut National de la Recherche Scientifique
873,glhlkqgd,2737,University of Belgrade
875,E. N. M. Nolte 'Hoen,10527,dxaksemu
879,Aytac Ilhan,13881,xekjonqc
883,Iulian Intorsureanu,4772,tixzayyk
885,Venkata Reddy Muppani,-243,Indian Institute of Technology Bombay
888,Ricardo Nanculef,18563,haxsxuan
890,Ramon P. Neco,-108,Universidad Miguel Hernández
894,Colm O'Dunlaing,471,pzlfskml
896,Geza Odor,-93,Central Research Institute of Electrical Power Industry
899,Hildur Olafsdottir,1557,ffikgdgg
906,Sigurdur Olafsson,10102,otnwlshp
915,Asmund Ødegard,2455,xrbmmhki
917,Rune Steinsmo Ødegard,13557,zurmkvsa
923,dzjxtjqr,13557,Norwegian University of Science & Technology
926,ikffpapt,17069,University of Stavanger
928,Leikny Øgrim,9711,qhoakhoi
930,Peter Øhrstrøm,-145,Aalborg University
936,crnjhtkt,13557,Norwegian University of Science & Technology
939,Tor Arne Øigard,17078,qoyfgrwl
940,Eivor Øines,13557,suuemsan
948,Jon Ølnes,20831,tzgonuyl
950,Peter Ørbæk,-391,Aarhus University
951,Kjetil Ørbekk,13557,ovdxggmw
954,Trond Are Øritsland,13557,pozqpwai
956,Stein Ørn,17069,kcsqldgu
957,Rikke Orngreen,7096,jfbdrydz
959,Torben F. Ørntoft,-178,Aarhus University
965,Arne Øslebø,2437,uizrhcun
967,Ivar Østby,17201,lnvlngfw
969,Joar M. Østby,-128,Fudan University
970,Lene T. Østby,-273,N Clark St
982,Ole Østerby,4867,pvzltwtt
983,iiprmcwg,10941,IT University of Copenhagen
988,Esben Hallundbæk Østergaard,4001,djdwdgqb
989,Jacob Østergaard,-195,Technical University of Denmark
990,Jan Østergaard,4117,dmkmpdjb
991,Lasse Riis Østergaard,4117,ipphcsfw
992,uybardvo,4867,Aarhus University
994,Thomas Østerlie,13557,zalulgxe
995,Carsten S. Østerlund,15979,gkeljjtj
998,xpaizzlj,13557,Norwegian University of Science & Technology
1002,wlcgxjke,2442,Norwegian Computing Center
1003,qxqjeuhj,13557,Norwegian University of Science & Technology
1005,Harald Øverby,13557,ktyrfhjm
1006,Kjell Ivar Øvergard,13557,vxlwttxr
1009,yzaeatuo,9686,Gjovik University College
1012,Lilja Øvrelid,-340,University of Oslo
1013,Bernt Olav Øvstebø,13557,rrsifguy
1015,Knut Øvsthus,-178,Bergen University College
1020,Leiv Øyehaug,17201,zynuhvmq
1021,ivglhpoz,2464,Norwegian Forest and Landscape Institute
1029,Anders Oberg,2943,ucdupkuf
1030,Johnny Oberg,11778,ppnkyyqu
1035,rufsuunj,17279,Umea University
1036,pruymgxg,21466,Marvell Semiconductor
1037,ygpvisro,3453,Lulea University of Technology
1041,Ahmet Ali Ocal,9023,dmvbcocd
1042,Ozkan Ocalan,-149,Afyon Kocatepe University
1048,Cenker Oden,5403,anrkdkih
1050,Per Odling,12197,aqjnfjlq
1051,ikzusonx,2969,Linköping University
1053,Hans Ofverbeck,-54,Lund University Lund Institute of Technology
1054,Sule Gunduz Oguducu,10943,nitjghmw
1056,Fatih Ogut,7367,mgybwjyu
1057,Hulisi Ogut,7839,wumavdcj
1059,zesdqmmf,12560,Middle East Technical University
1061,H. Ogmen,17020,afrhpvrj
1062,Haluk Ogmen,17020,yhlmsmyk
1065,M. Ogren,18327,ipajupzf
1067,Petter Ogren,3565,wqrrjiwz
1068,Arif Selcuk Ogrenci,-252,Bogazici University
1070,Annika Ohgren,-197,Jonkoping University
1072,xyfkagzl,17623,Technical University of Kaiserslautern
1073,Philipp Ohler,-212,University of Paderborn
1079,Bengt Ohman,-27,Lund University Lund Institute of Technology
1081,vkvhlwek,17455,Università di Bologna
1085,Lars-Daniel Ohman,17279,jvkfqyvx
1087,viewjljs,2747,Stockholm University
1088,xntohpqd,4104,Aalto University
1089,Peter Ohman,-42,Chalmers University of Technology
1093,huzmchza,9904,University of North Texas
1104,Gulay Oke,10943,ziwzsiwt
1105,Can Okmen,2172,soqyqvyi
1106,Andras Okros,3753,uhhdwntz
1107,yymdxcbv,5297,Bilkent University
1111,Hakan Oksuzoglu,-19,Utrecht University
1113,Hakan Oktem,12560,hkghgarv
1114,Levent Oktem,16509,vkjbseol
1117,Rusen Oktem,5297,fbazugoo
1119,Giray Okten,-121,Florida State University
1120,xkwdcxzq,3261,Ericsson
1121,huusncmo,19127,World Maritime University
1124,Sedat Olcer,20354,mqifmowr
1125,Semih M. Olcmen,16543,picgpidx
1133,Sinem Olmez,-142,Yasar University
1134,Tamer Olmez,10943,laphpfnu
1136,George Olund,3565,pdkavqwm
1138,ikjbkzhs,2969,Linköping University
1139,Peter Csaba Olveczky,-268,University of Oslo
1142,Christina Olvingson,2969,vgnjsukg
1143,ghwontap,19481,Yildiz Technical University
1147,Bernhard Omer,16513,yjejapwe
1151,ppykspgq,19481,Yildiz Technical University
1152,Cagdas D. Onal,-357,Massachusetts Institute of Technology
1154,Ata Onal,7367,ezbutigu
1156,zdasfhxo,687,University of Illinois Urbana Champaign
1159,lanmjixl,6938,Dokuz Eylul University
1162,Ahmet Oncu,-39,University of Tokyo
1165,Temel Oncan,-187,Galatasaray University
1166,peqirovo,5075,Baskent University
1168,Fatih Onder,6938,yrvmzoiw
1170,Kamil Onder,-385,Paracelsus Medizinischen Privatuniversität
1174,Soner Onder,12933,nxkorlta
1179,Erol Onen,10870,dwfzijhd
1180,gwigwgxo,7866,EURECOM Ecole d’Ingénieurs et Centre de Recherche en Télécommunications
1183,Adalet Oner,-247,Yasar University
1185,Ayse Ozturk Oner,-266,Erciyes University
1186,Diler Oner,-343,Bogazici University
1187,Koray Oner,12146,dfhuxxaa
1190,Menguc Oner,10822,mhumjmkx
1192,Yuksel Oner,13771,wmvjjijp
1196,N. Ozben Onhon,-116,Sabanci University
1197,Dilek Onkal-Atay,-135,Bilkent University
1198,Guleda Onkal-Engin,9344,cbyjsowu
1205,Z. Ilsen Onsan,-263,Bogazici University
1206,Jenny Onskog,17279,rohagdav
1209,Ibrahim H. Onyuksel,13349,fbtknnqh
1210,Andres Opik,16446,wjjalelj
1211,Gustav Oquist,-395,Karolinska Institute
1215,Rafael Ordog,7429,nyrvmzne
1218,zdlwvqgh,18226,University of Ottawa
1219,Bulent Orencik,10943,cpfwcwre
1220,Cengiz Orencik,14778,idjrcawl
1221,H. Hasan Orkcu,-91,Gazi University
1222,Mediha Orkcu,9023,opsoxkoi
1225,Hakan Orman,2969,yicvlowc
1227,E. Lerzan Ormeci,1551,ctuozqek
1228,dpfihjkt,4610,Ankara University
1231,Arslan M. Ornek,-396,Izmir University of Economics
1232,Siddika Berna Ors Yalcin,-30,University of Arizona
1233,Tolga Ors,-235,University of Surrey
1237,Birant Orten,5533,nrsamyiv
1239,Roland Ortengren,6059,utdqahrr
1240,Urban Orthberg,-180,Stockholm University
1245,Lars-Goran Ost,2747,lenhfbhb
1250,xebhpudi,12708,Mid-Sweden University
1254,Jorgen Ostensson,-28,Uppsala University
1255,Anne-Marie Oster,-126,Intel Corporation
1259,Mats Osterberg,4104,otyojkcg
1260,Patrik Osterberg,12708,jwwtbfnp
1263,xqicdxjl,4104,Aalto University
1264,L. Ostergaard,-123,Aarhus University
1265,Karin Ostergren,12203,fnrkrlyc
1268,Hubert Osterle,17831,jeeaaoah
1269,dmxfbteg,2935,Swedish Institute of Computer Science
1274,xyhyenfe,11778,Royal Institute of Technology
1275,Ralf Ostermark,4140,ppeobrxe
1282,Anna Pagh,10941,edvektog
1287,zldwqnve,11778,Royal Institute of Technology
1291,Christian Ostlund,15430,xyqcwjch
1294,fsumvooj,2943,Uppsala University
1296,Nils Ostlund,17279,rzmcsfon
1299,Fredrik Ostman,4140,sqsehqor
1300,pnsbrzxb,4140,Abo Akademi University
1303,Ake Ostmark,3453,xmivfpyb
1306,Thomas Ostreicher,16513,ixunlxia
1307,Gal Oestreicher-Singer,471,odskkbsq
1309,Sven A. M. Ostring,3120,yqolqslb
1311,M. Volkan Otugen,14188,rltgdhnn
1313,csotarcg,16759,University of California Irvine
1319,coshokpo,18521,University of Szeged
1321,przffamg,11778,Royal Institute of Technology
1324,Viktor Owall,12203,jqpbohii
1327,H. R. Oz,-329,Fatih University
1331,wfaxjaby,9370,Hacettepe University
1333,K. Ozcaldiran,5403,hhqglqua
