552,Ibrahim Canak,7367,djumtwjy
553,Hanifi Canakci,9008,ytnonqez
554,Ethem Canakoglu,1551,Koc University
556,I. Cankaya,14815,Sakarya University
560,Abdulkerim Capar,10943,Istanbul Technical University
563,bjcmekwa,657,Texas A&M University
564,Tolga K. Capin,5297,Bilkent University
566,Abdurrahman Carkacioglu,12560,Middle East Technical University
567,Kenan Carki,964,tsjvasbc
570,Cagatay Catal,3029,fgqkquww
571,Seval Catal,-387,Dokuz Eylul University
572,Tamer Catalkaya,16460,agictpft
573,whsqqyii,10943,Istanbul Technical University
574,Umit V. Catalyurek,13832,fgbkhajy
575,Bulent Catay,14778,edxhjctp
576,Burak Catli,14697,htlxidon
580,Derya Cavdar,5403,mvgjuwgt
583,Fatih Cavdur,14286,Pennsylvania State University
584,Ozge Cavus,5297,Bilkent University
587,Metin Cavus,19481,qvevxlcn
589,Mehmet Ali Cavuslu,9370,wcfniiys
590,Abdullah Cavusoglu,11334,Karabük University
595,mmfsdyid,8687,Firat University
598,Yalcin Cebi,6938,Dokuz Eylul University
601,Celal Ceken,11668,kbzoleny
604,ktatiyxf,5000,University of Bahcesehir
606,Erdinc Cekli,10870,bhkmkoac
607,Bora Cekyay,1551,swexmuwi
608,Arben Cela,7742,Groupe Esiee Paris École Supérieure d'Ingénieurs
609,Eranda Cela,3775,axxknxfu
614,A. O. Celebi,19465,Yeditepe University
616,Anil Celebi,-244,Kocaeli University
619,Dilay Celebi,-240,Istanbul Technical University
622,Erkan Celebi,14815,Sakarya University
623,Gurbuz Celebi,7367,Agean University
625,Mehmet E. Celebi,10943,hztgicai
626,Mehmet Ertugrul Celebi,10943,xddlovqk
627,Numan Celebi,10870,cdbonlju
629,Samel Celebi,16955,University of Florida
640,gsgfkgon,6938,Dokuz Eylul University
641,Ahmet Celik,6988,uhsyccwp
643,Buluc Celik,14778,Sabanci University
647,Cenk Celik,11668,Kocaeli University
649,Duygu Celik,20403,Eastern Mediterranean University
650,Ercan Celik,4835,Ataturk University
651,Gokhan Celik,5297,dlfynzth
652,Guner D. Celik,-229,Massachusetts Institute of Technology
655,Haldun Celik,6938,Dokuz Eylul University
657,Ibrahim Celik,13920,Pamukkale University
658,oxbxnkiv,10102,Iowa State University
659,Levent Celik,-305,Selcuk University
660,Pinar Celik,5105,emwijcza
662,Sabri Celik,6375,rfiqzqym
666,Turgay Celik,-227,Agency for Science Technology and Research Singapore
669,xcnviwda,11596,Kirikkale University
672,Zeynep Celik-Butler,-279,University of Texas Arlington
673,Hande Celikkanat,-184,Middle East Technical University
674,Y. Firat Celikler,7300,oidandng
677,Oya Celiktutan,5403,ogwzjfds
678,Asli Celikyilmaz,20355,mlelbelq
680,Emrah Cem,1551,mhllaoqh
682,Yucel Cenesiz,15085,omyaelgc
684,gndobnkl,3592,Karadeniz Technical University
687,fltkgguy,13832,Ohio State University
690,Omer Cetin,10870,hefeijjq
691,Ovunc Cetin,7367,Agean University
692,Ozdemir Cetin,-47,Sakarya University
693,Ozgur Cetin,566,hdloefqh
694,A. Enis Cetin,5297,fyftfejm
695,wmgmvsls,5297,Bilkent University
698,Bilge Kartal Cetin,-279,Aalborg University
699,Ediz Cetin,18161,sduuirzx
702,sujqavqo,10870,Istanbul University
703,Gorkem Cetin,9344,wxpsvgrn
706,Levent Cetin,4434,Akdeniz University
707,Mujdat Cetin,14778,Sabanci University
709,ojobowjq,9370,Hacettepe University
710,Murat Cetin,-321,Erzincan University
713,Nihan Cetin Demirel,19481,xsyfhalj
717,Yasemin Yardimci,12560,czwofjzl
718,Rengul Cetin-Atalay,5297,mvldypjd
720,Gokcen Cetinel,14815,rojzfhgr
722,Selim Cetiner,12560,wzeseswq
723,Hasan Ertan Cetingul,14253,vxqlgwdj
727,Egemen K. Cetinkaya,1547,vbxlanyz
728,Hasan Basri Cetinkaya,-184,Kocaeli University
729,Nurettin Cetinkaya,15085,Selcuk University
730,owaastky,12730,Mustafa Kemal University
731,Sila Cetinkaya,657,phokzwsa
732,Ozlem Cetinoglu,14778,pskaiuzr
735,Ugur Cetintemel,5465,Brown University
736,Tahsin Cetinyokus,9023,Gazi University
738,Erhan Kenan Ceven,17161,Uludag University
739,A. Alper Cevik,13717,ncxlrmrp
740,A. Sinan Cevik,15085,omwsfqva
741,Abdulkadir Cevik,-292,University of Gaziantep
746,Osman Cevik,9197,Gaziosmanpasa University
747,Sezi Cevik Onar,10943,jcthikmv
748,Ulus Cevik,3592,Karadeniz Technical University
749,Vildan Cevik,-103,Gaziosmanpasa University
750,Mehmet Tolga Cezik,17258,Université de Montreal
752,udaffuxe,17481,Universidade Estadual de Campinas
759,zqghemcw,12560,Middle East Technical University
761,Gizem Cifci,3501,unnywrqe
763,cnlchhyz,7608,Erciyes University
764,Baris Ciftci,18638,University of Tilburg
766,Ozan Nazim Ciftci,9008,University of Gaziantep
773,Cagla Cig,2942,cuvpcyby
774,llouwzcp,12560,Middle East Technical University
777,Eren Basar Cil,18222,University of Oregon
782,Ugur Cilingiroglu,19465,Yeditepe University
783,Tolga Ciloglu,12560,nsvnxyfh
784,iiqwsrjd,5403,Bogazici University
787,Hasan Cimen,4447,Afyon Kocatepe University
789,Tayfun Cimen,15196,dvsicgzu
790,fbuhsmlx,14778,Sabanci University
792,Ahmet Cinar,8687,Firat University
793,Cengiz Cinar,15085,cldwmhjv
794,Didem Cinar,10943,uljaycaf
797,Hatice Cinar,5403,Bogazici University
798,Inan Cinar,15085,qhcaeipm
799,M. Oya Cinar,5075,jjvzqtcv
801,Murat Cinar,6927,rzrmntgf
805,Volkan Cinar,-127,Uludag University
806,Yuce Cinar,5297,cakxxxtf
808,Hakan A. Cirpan,10943,Istanbul Technical University
811,Hakan Civi,20354,dvdmeyrb
812,Pinar Civicioglu,7608,Erciyes University
813,kurvbqua,14697,Rensselaer Polytechnic Institute
814,leodlbll,20403,Eastern Mediterranean University
818,Orhan Coban,7608,Erciyes University
819,Ozgur Cobanoglu,-295,European Organization for Nuclear Research CERN
821,Onur Cobanoglu,2303,Istituto Nazionale di Fisica Nucleare
826,Dogan Coker,4434,Akdeniz University
827,Ahmet Naci Coklar,-155,Selcuk University
829,Omer Halil Colak,13717,kkkrziei
830,Rifat Colak,-226,Firat University
833,udcvxvbo,7367,Agean University
834,citycmir,7608,Erciyes University
835,Emre Comak,-379,Selcuk University
837,Husamettin Coskun,10595,uxrzblql
838,Aysegul Cuhadar,5675,zbzmyaaz
839,Cem Cuhadar,-316,Trakya University
840,Tolga Cukur,566,University of California Berkeley
843,Mehmet Cunkas,15085,Selcuk University
848,Zoltan Egel,3753,Budapest University of Technology and Economics
851,nhdkhgls,3261,Ericsson
852,Marc Eluard,20593,Technicolor Technology Paris Laboratory
856,kbpjzime,9313,Université Antilles Guyane
857,Martine Epoque,18329,Université du Quebec Montreal
858,Peter Erdi,11903,nqwoepxn
859,fxwjcmnv,18521,University of Szeged
861,Jean Ethier,18432,qstizsul
862,Jean-Frederic Etienne,1799,Conservatoire National des Arts et Métiers
864,divebgyl,14190,École Polytechnique de Montreal
865,Pierre Evenou,18024,dqygjnoq
866,Guillaume Evin,-279,Institut National de la Recherche Scientifique
873,Stevan R. Ðordevic,2737,University of Belgrade
875,E. N. M. Nolte 'Hoen,10527,kfbntaup
879,Aytac Ilhan,13881,University of Oxford
883,Iulian Intorsureanu,4772,Academy of Economic Studies Bucharest
885,Venkata Reddy Muppani,10446,hlfakeqg
888,Ricardo Nanculef,-398,Universidad Técnica Federico Santa María
890,Ramon P. Neco,17228,Universidad Miguel Hernández
894,Colm O'Dunlaing,471,New York University
896,Geza Odor,1302,qkohnkcs
899,Hildur Olafsdottir,1557,Technical University of Denmark
906,Sigurdur Olafsson,10102,Iowa State University
915,Asmund Ødegard,2455,xlnxtjbk
917,Rune Steinsmo Ødegard,-240,Norwegian University of Science & Technology
923,Terje Øfsdahl,-339,Norwegian University of Science & Technology
926,Torvald Øgaard,-283,University of Stavanger
928,Leikny Øgrim,9711,gqhilvsb
930,Peter Øhrstrøm,-180,Aalborg University
936,bpdxsufi,13557,Norwegian University of Science & Technology
939,Tor Arne Øigard,-45,University of Tromso
940,jdulfssf,13557,Norwegian University of Science & Technology
948,Jon Ølnes,-296,DNV Research
950,Peter Ørbæk,-191,Aarhus University
951,Kjetil Ørbekk,13557,Norwegian University of Science & Technology
954,Trond Are Øritsland,-228,Norwegian University of Science & Technology
956,Stein Ørn,17069,University of Stavanger
957,bwkihepx,7096,Danish University of Education
959,Torben F. Ørntoft,4867,Aarhus University
965,Arne Øslebø,-357,Sintef Foundation for Scientific and Industrial Research at the Norwegian Institute of Technology
967,Ivar Østby,17201,yjbuzouc
969,Joar M. Østby,8903,fokhswrg
970,Lene T. Østby,-306,N Clark St
982,Ole Østerby,4867,uxmtxzbc
983,Kasper Østerbye,10941,IT University of Copenhagen
988,Esben Hallundbæk Østergaard,4001,University of Southern Denmark
989,gzhdzqgq,1557,Technical University of Denmark
990,Jan Østergaard,4117,Aalborg University
991,Lasse Riis Østergaard,4117,rwihmwjk
992,Leif Østergaard,4867,Aarhus University
994,Thomas Østerlie,-51,Norwegian University of Science & Technology
995,Carsten S. Østerlund,15979,crldohpy
998,Egil C. Østhus,13557,mnotzgvn
1002,Bjarte M. Østvold,-15,Norwegian Computing Center
1003,Ingjald Øverbø,13557,Norwegian University of Science & Technology
1005,klsybinj,13557,Norwegian University of Science & Technology
1006,Kjell Ivar Øvergard,13557,rkdneqah
1009,leiakojk,9686,Gjovik University College
1012,Lilja Øvrelid,2460,University of Oslo
1013,Bernt Olav Øvstebø,13557,Norwegian University of Science & Technology
1015,Knut Øvsthus,9679,Bergen University College
1020,zdvtyxsc,17201,Norwegian University of Life Sciences
1021,gpywnztv,2464,Norwegian Forest and Landscape Institute
1029,vcgazvtm,2943,Uppsala University
1030,Johnny Oberg,-241,Royal Institute of Technology
1035,Martin Oberg,-167,Umea University
1036,Mats Oberg,21466,Marvell Semiconductor
1037,Sven Oberg,3453,zvrlvojn
1041,Ahmet Ali Ocal,9023,Gazi University
1042,Ozkan Ocalan,4447,Afyon Kocatepe University
1048,Cenker Oden,5403,gcfzvwjb
1050,Per Odling,12197,Lund University Lund Institute of Technology
1051,Anders Odmark,2969,Linköping University
1053,Hans Ofverbeck,12197,Lund University Lund Institute of Technology
1054,Sule Gunduz Oguducu,-78,Istanbul Technical University
1056,Fatih Ogut,7367,Agean University
1057,Hulisi Ogut,-203,Tobb University of Economics and Technology
1059,Ibrahim Ferid Oge,12560,qfvohdzh
1061,chmcmlje,17020,University of Houston
1062,Haluk Ogmen,-218,University of Houston
1065,M. Ogren,-367,University of Queensland
1067,Petter Ogren,3565,Karolinska Institute
1068,cfswsibh,5403,Bogazici University
1070,Annika Ohgren,-109,Jonkoping University
1072,Martin Ohler,17623,Technical University of Kaiserslautern
1073,Philipp Ohler,20530,University of Paderborn
1079,Bengt Ohman,12197,bxzwnxkx
1081,Christina Ohman,17455,mhhuhquz
1085,Lars-Daniel Ohman,17279,iayhepml
1087,Marie Ohman,2747,Stockholm University
1088,aaolvdzs,4104,Aalto University
1089,fpuxqsby,6059,Chalmers University of Technology
1093,Sabine R. Ohring,9904,igscjbgf
1104,xwnhztok,10943,Istanbul Technical University
1105,pkpftetj,2172,Johann Wolfgang Goethe-University Frankfurt
1106,ejxeqttz,3753,Budapest University of Technology and Economics
1107,Ozcan Oksuz,5297,htsxfaxa
1111,Hakan Oksuzoglu,2942,Utrecht University
1113,Hakan Oktem,-324,Middle East Technical University
1114,Levent Oktem,16509,Tampere University of Technology
1117,kdbglnhq,5297,Bilkent University
1119,Giray Okten,487,Florida State University
1120,Peter Okvist,3261,Ericsson
1121,A. I. Olcer,-163,World Maritime University
1124,Sedat Olcer,20354,aqtrbwid
1125,Semih M. Olcmen,16543,University of Alabama
1133,Sinem Olmez,-167,Yasar University
1134,Tamer Olmez,10943,Istanbul Technical University
1136,George Olund,3565,evseprxq
1138,Johan Olvander,2969,Linköping University
1139,Peter Csaba Olveczky,-92,University of Oslo
1142,Christina Olvingson,2969,ppvsujyl
1143,pmelefqc,19481,Yildiz Technical University
1147,clemtwjq,16513,Vienna University of Technology
1151,Semih Onut,19481,ouhpuxxy
1152,Cagdas D. Onal,568,eesumacw
1154,Ata Onal,7367,Agean University
1156,Hayri Onal,687,University of Illinois Urbana Champaign
1159,Okan Onal,-281,Dokuz Eylul University
1162,Ahmet Oncu,-302,University of Tokyo
1165,Temel Oncan,3501,Galatasaray University
1166,Cetin Onder,5075,rnlcwguv
1168,Fatih Onder,6938,tjwvwhey
1170,Kamil Onder,14127,uergvffw
1174,Soner Onder,12933,Michigan Technological University
1179,Erol Onen,10870,Istanbul University
1180,Melek Onen,-108,EURECOM Ecole d’Ingénieurs et Centre de Recherche en Télécommunications
1183,Adalet Oner,19443,Yasar University
1185,Ayse Ozturk Oner,7608,Erciyes University
1186,Diler Oner,5403,Bogazici University
1187,Koray Oner,12146,dtjjqxmo
1190,Menguc Oner,10822,xtuzmadu
1192,Yuksel Oner,-271,Ondokuz Mayis University
1196,ibkyzbrv,14778,Sabanci University
1197,Dilek Onkal-Atay,5297,wkgdqxtf
1198,Guleda Onkal-Engin,9344,Gebze Institute of Technology
1205,Z. Ilsen Onsan,5403,Bogazici University
1206,Jenny Onskog,17279,Umea University
1209,Ibrahim H. Onyuksel,13349,aspnlbtn
1210,pkfhgjaf,16446,Tallin Technological University
1211,Gustav Oquist,3565,Karolinska Institute
1215,csytregb,7429,Eotvos Lorand University (University of Budapest)
1218,Tuncer I. Oren,18226,University of Ottawa
1219,gzjmrmjz,10943,Istanbul Technical University
1220,Cengiz Orencik,14778,umjocoso
1221,H. Hasan Orkcu,9023,Gazi University
1222,Mediha Orkcu,9023,Gazi University
1225,Hakan Orman,2969,ofxxaaof
1227,E. Lerzan Ormeci,-262,Koc University
1228,Necati Ormeci,4610,lqjxiqpj
1231,Arslan M. Ornek,10968,Izmir University of Economics
1232,Siddika Berna Ors Yalcin,845,ockuxmtt
1233,Tolga Ors,15837,lchcfkdg
1237,Birant Orten,5533,ngjcvoba
1239,Roland Ortengren,-270,Chalmers University of Technology
1240,Urban Orthberg,2747,slkujets
1245,Lars-Goran Ost,2747,Stockholm University
1250,Olov Ostberg,12708,kicweohm
1254,Jorgen Ostensson,2943,Uppsala University
1255,Anne-Marie Oster,20534,Intel Corporation
1259,Mats Osterberg,4104,Aalto University
1260,Patrik Osterberg,12708,Mid-Sweden University
1263,Patric R. J. Ostergard,4104,Aalto University
1264,L. Ostergaard,4867,xstfqawh
1265,Karin Ostergren,12203,Lund University
1268,Hubert Osterle,17831,xstufmux
1269,Fredrik Osterlind,2935,Swedish Institute of Computer Science
